,FIPS,County,State,Year,Month,Shootings,Population,Ratio County
1225,17031,Cook County,Illinois,2021,1,1,5180919.0,0.19301594948695397
1226,17031,Cook County,Illinois,2021,3,6,5180919.0,1.1580956969217238
1227,17031,Cook County,Illinois,2021,4,2,5180919.0,0.38603189897390794
1228,17031,Cook County,Illinois,2021,5,6,5180919.0,1.1580956969217238
1229,17031,Cook County,Illinois,2021,6,12,5180919.0,2.3161913938434475
1230,17031,Cook County,Illinois,2021,7,13,5180919.0,2.5092073433304014
1231,17031,Cook County,Illinois,2021,8,10,5180919.0,1.9301594948695395
1232,17031,Cook County,Illinois,2021,9,9,5180919.0,1.7371435453825856
1233,17031,Cook County,Illinois,2021,10,4,5180919.0,0.7720637979478159
1234,17031,Cook County,Illinois,2021,11,3,5180919.0,0.5790478484608619
1235,17031,Cook County,Illinois,2021,12,1,5180919.0,0.19301594948695397
1236,17031,Cook County,Illinois,2022,1,1,5111566.0,0.19563476241918817
1237,17031,Cook County,Illinois,2022,3,3,5111566.0,0.5869042872575645
1238,17031,Cook County,Illinois,2022,4,2,5111566.0,0.39126952483837635
1239,17031,Cook County,Illinois,2022,5,6,5111566.0,1.173808574515129
1240,17031,Cook County,Illinois,2022,6,5,5111566.0,0.9781738120959408
1241,17031,Cook County,Illinois,2022,7,10,5111566.0,1.9563476241918816
1242,17031,Cook County,Illinois,2022,8,6,5111566.0,1.173808574515129
1243,17031,Cook County,Illinois,2022,9,3,5111566.0,0.5869042872575645
1244,17031,Cook County,Illinois,2022,10,3,5111566.0,0.5869042872575645
1245,17031,Cook County,Illinois,2022,11,5,5111566.0,0.9781738120959408
1246,17031,Cook County,Illinois,2022,12,2,5111566.0,0.39126952483837635
1247,17031,Cook County,Illinois,2023,1,2,5087072.0,0.3931534682426354
1248,17031,Cook County,Illinois,2023,2,1,5087072.0,0.1965767341213177
1249,17031,Cook County,Illinois,2023,3,1,5087072.0,0.1965767341213177
1250,17031,Cook County,Illinois,2023,5,4,5087072.0,0.7863069364852708
1251,17031,Cook County,Illinois,2023,6,7,5087072.0,1.376037138849224
1252,17031,Cook County,Illinois,2023,7,6,5087072.0,1.1794604047279063
1253,17031,Cook County,Illinois,2023,8,5,5087072.0,0.9828836706065887
1254,17031,Cook County,Illinois,2023,9,2,5087072.0,0.3931534682426354
1255,17031,Cook County,Illinois,2023,10,6,5087072.0,1.1794604047279063
1256,17031,Cook County,Illinois,2023,11,2,5087072.0,0.3931534682426354
1257,17043,DuPage County,Illinois,2021,2,1,926848.0,1.0789255627675736
1258,17043,DuPage County,Illinois,2023,6,1,921213.0,1.0855252802554893
1259,17077,Jackson County,Illinois,2019,4,1,56844.0,17.59200619238618
1260,17077,Jackson County,Illinois,2021,8,1,52604.0,19.009961219679113
1261,17089,Kane County,Illinois,2014,1,1,525476.0,1.9030364850154906
1262,17089,Kane County,Illinois,2018,6,1,532838.0,1.8767430250845474
1263,17089,Kane County,Illinois,2018,9,1,532838.0,1.8767430250845474
1264,17089,Kane County,Illinois,2019,2,1,532293.0,1.8786645700770064
1265,17089,Kane County,Illinois,2019,12,1,532293.0,1.8786645700770064
1266,17089,Kane County,Illinois,2022,4,1,514139.0,1.9449993095252451
1267,17091,Kankakee County,Illinois,2015,11,1,111786.0,8.94566403664144
1268,17091,Kankakee County,Illinois,2016,7,1,111066.0,9.003655484126554
1269,17091,Kankakee County,Illinois,2017,7,1,110530.0,9.047317470370036
1270,17091,Kankakee County,Illinois,2021,1,1,106605.0,9.380423057079874
1271,17093,Kendall County,Illinois,2022,9,1,137494.0,7.273044641948012
1272,17095,Knox County,Illinois,2021,1,1,49310.0,20.27986209693774
1273,17097,Lake County,Illinois,2019,9,1,697134.0,1.4344444540074075
1274,17097,Lake County,Illinois,2020,8,1,713281.0,1.4019720138346599
1275,17097,Lake County,Illinois,2022,7,1,709899.0,1.4086510898029156
1276,17097,Lake County,Illinois,2022,12,1,709899.0,1.4086510898029156
1277,17109,McDonough County,Illinois,2023,3,1,26839.0,37.259212340251125
1278,17111,McHenry County,Illinois,2023,8,1,312800.0,3.1969309462915603
1279,17113,McLean County,Illinois,2018,6,2,172368.0,11.603081778520375
1280,17113,McLean County,Illinois,2021,8,1,171109.0,5.844227948266894
1281,17115,Macon County,Illinois,2015,5,1,107398.0,9.311160356803665
1282,17115,Macon County,Illinois,2017,7,1,105474.0,9.481009537895595
1283,17115,Macon County,Illinois,2020,5,1,103752.0,9.638368416994371
1284,17115,Macon County,Illinois,2021,10,1,102597.0,9.746873690263849
1285,17115,Macon County,Illinois,2022,7,1,101333.0,9.868453514649719
1286,17119,Madison County,Illinois,2015,6,1,266112.0,3.757816257816258
1287,17119,Madison County,Illinois,2017,7,1,265516.0,3.766251374681752
1288,17135,Montgomery County,Illinois,2014,4,1,29450.0,33.95585738539898
1289,17143,Peoria County,Illinois,2015,10,1,186552.0,5.360435696213388
1290,17143,Peoria County,Illinois,2020,6,1,181319.0,5.515141821871949
1291,17143,Peoria County,Illinois,2020,7,1,181319.0,5.515141821871949
1292,17143,Peoria County,Illinois,2021,7,1,179638.0,5.5667509101637735
1293,17143,Peoria County,Illinois,2022,1,1,178000.0,5.617977528089888
1294,17143,Peoria County,Illinois,2023,8,1,177513.0,5.633390230574662
1295,17161,Rock Island County,Illinois,2020,5,1,144360.0,6.927126627874758
1296,17161,Rock Island County,Illinois,2020,8,1,144360.0,6.927126627874758
1297,17163,St. Clair County,Illinois,2014,7,2,266061.0,7.517073152397383
1298,17163,St. Clair County,Illinois,2014,12,1,266061.0,3.7585365761986913
1299,17163,St. Clair County,Illinois,2015,12,1,265008.0,3.7734709895550322
1300,17163,St. Clair County,Illinois,2021,9,1,254958.0,3.92221463927392
1301,17163,St. Clair County,Illinois,2021,11,1,254958.0,3.92221463927392
1302,17163,St. Clair County,Illinois,2021,12,1,254958.0,3.92221463927392
1303,17163,St. Clair County,Illinois,2022,10,1,252265.0,3.9640853863992227
1304,17163,St. Clair County,Illinois,2023,7,1,251018.0,3.9837780557569573
1305,17163,St. Clair County,Illinois,2023,8,1,251018.0,3.9837780557569573
1306,17167,Sangamon County,Illinois,2021,2,1,195371.0,5.1184669167890835
1307,17177,Stephenson County,Illinois,2020,7,1,44503.0,22.470395254252523
1308,17177,Stephenson County,Illinois,2023,9,1,43105.0,23.199164830066117
1309,17183,Vermilion County,Illinois,2015,9,1,79209.0,12.62482798671868
1310,17183,Vermilion County,Illinois,2017,9,1,77722.0,12.86636988240138
1311,17183,Vermilion County,Illinois,2019,12,1,75736.0,13.20376043097074
1312,17183,Vermilion County,Illinois,2021,7,1,73164.0,13.66792411568531
1313,17183,Vermilion County,Illinois,2021,9,1,73164.0,13.66792411568531
1314,17195,Whiteside County,Illinois,2017,4,1,56009.0,17.85427342034316
1315,17197,Will County,Illinois,2019,12,1,690176.0,1.4489057863501484
1316,17197,Will County,Illinois,2021,10,1,699176.0,1.4302550430792818
1317,17197,Will County,Illinois,2022,2,2,698046.0,2.8651406927337164
1318,17197,Will County,Illinois,2022,7,1,698046.0,1.4325703463668582
1319,17197,Will County,Illinois,2023,3,1,700728.0,1.4270872578232925
1320,17197,Will County,Illinois,2023,9,1,700728.0,1.4270872578232925
1321,17201,Winnebago County,Illinois,2014,4,1,288770.0,3.4629636042525194
1322,17201,Winnebago County,Illinois,2014,12,1,288770.0,3.4629636042525194
1323,17201,Winnebago County,Illinois,2015,1,1,287237.0,3.481445635485679
1324,17201,Winnebago County,Illinois,2015,7,1,287237.0,3.481445635485679
1325,17201,Winnebago County,Illinois,2016,10,1,286171.0,3.494414178934972
1326,17201,Winnebago County,Illinois,2018,3,1,283588.0,3.526242295160585
1327,17201,Winnebago County,Illinois,2019,7,1,282465.0,3.5402616253341126
1328,17201,Winnebago County,Illinois,2020,3,1,284916.0,3.509806399079027
1329,17201,Winnebago County,Illinois,2020,5,1,284916.0,3.509806399079027
1330,17201,Winnebago County,Illinois,2020,8,2,284916.0,7.019612798158054
1331,17201,Winnebago County,Illinois,2020,12,1,284916.0,3.509806399079027
1332,17201,Winnebago County,Illinois,2021,10,1,283333.0,3.5294159169599024
1333,17201,Winnebago County,Illinois,2022,7,1,281542.0,3.5518679273429896
1334,17201,Winnebago County,Illinois,2023,1,1,280922.0,3.5597069649226474
1335,17201,Winnebago County,Illinois,2023,2,1,280922.0,3.5597069649226474
1336,17201,Winnebago County,Illinois,2023,8,1,280922.0,3.5597069649226474
1337,18003,Allen County,Indiana,2014,2,1,365254.0,2.7378208041527268
1338,18003,Allen County,Indiana,2015,7,1,367508.0,2.7210292020853966
1339,18003,Allen County,Indiana,2016,5,1,369526.0,2.706169525283742
1340,18003,Allen County,Indiana,2016,9,2,369526.0,5.412339050567484
1341,18003,Allen County,Indiana,2017,4,1,371803.0,2.689596372272413
1342,18003,Allen County,Indiana,2018,11,1,375076.0,2.6661263317301027
1343,18003,Allen County,Indiana,2020,4,1,386103.0,2.5899824658187063
1344,18003,Allen County,Indiana,2021,5,1,389163.0,2.569617358279179
1345,18003,Allen County,Indiana,2023,4,1,394545.0,2.5345651319874793
1346,18005,Bartholomew County,Indiana,2023,5,1,84003.0,11.90433674987798
1347,18035,Delaware County,Indiana,2019,5,1,113769.0,8.789740614754459
1348,18035,Delaware County,Indiana,2023,7,1,112321.0,8.903054638046314
1349,18039,Elkhart County,Indiana,2015,10,1,203022.0,4.925574568273389
1350,18039,Elkhart County,Indiana,2022,5,1,206873.0,4.833883590415375
1351,18047,Franklin County,Indiana,2014,2,1,22993.0,43.4914974122559
1352,18063,Hendricks County,Indiana,2022,9,1,183119.0,5.460929777903986
1353,18067,Howard County,Indiana,2014,6,1,82633.0,12.101702709571237
1354,18081,Johnson County,Indiana,2022,7,1,165686.0,6.035512958246321
1355,18089,Lake County,Indiana,2014,2,1,491259.0,2.035586116488451
1356,18089,Lake County,Indiana,2015,9,1,488195.0,2.0483618226323497
1357,18089,Lake County,Indiana,2017,2,1,484834.0,2.0625616190283687
1358,18089,Lake County,Indiana,2017,9,1,484834.0,2.0625616190283687
1359,18089,Lake County,Indiana,2017,11,1,484834.0,2.0625616190283687
1360,18089,Lake County,Indiana,2018,6,1,484918.0,2.062204331453978
1361,18089,Lake County,Indiana,2019,9,1,486244.0,2.0565806467534817
1362,18089,Lake County,Indiana,2021,2,1,499257.0,2.002976422964525
1363,18089,Lake County,Indiana,2022,6,1,499657.0,2.0013729418381008
1364,18089,Lake County,Indiana,2022,7,1,499657.0,2.0013729418381008
1365,18089,Lake County,Indiana,2022,9,1,499657.0,2.0013729418381008
1366,18089,Lake County,Indiana,2023,7,1,500598.0,1.9976108574145321
1367,18091,LaPorte County,Indiana,2023,7,1,111706.0,8.952070613933001
1368,18095,Madison County,Indiana,2018,5,1,129509.0,7.721471094672957
1369,18095,Madison County,Indiana,2023,5,1,132504.0,7.5469419791100645
1370,18097,Marion County,Indiana,2014,2,1,936178.0,1.068172932925149
1371,18097,Marion County,Indiana,2014,7,1,936178.0,1.068172932925149
1372,18097,Marion County,Indiana,2015,3,1,940152.0,1.0636577915060543
1373,18097,Marion County,Indiana,2015,4,1,940152.0,1.0636577915060543
1374,18097,Marion County,Indiana,2015,7,1,940152.0,1.0636577915060543
1375,18097,Marion County,Indiana,2015,9,1,940152.0,1.0636577915060543
1376,18097,Marion County,Indiana,2015,11,1,940152.0,1.0636577915060543
1377,18097,Marion County,Indiana,2016,5,2,946050.0,2.114053168437186
1378,18097,Marion County,Indiana,2016,9,1,946050.0,1.057026584218593
1379,18097,Marion County,Indiana,2017,4,1,951247.0,1.0512516728042243
1380,18097,Marion County,Indiana,2018,1,1,959370.0,1.0423507093196578
1381,18097,Marion County,Indiana,2018,6,1,959370.0,1.0423507093196578
1382,18097,Marion County,Indiana,2019,1,1,963829.0,1.0375284412483958
1383,18097,Marion County,Indiana,2019,4,1,963829.0,1.0375284412483958
1384,18097,Marion County,Indiana,2019,5,2,963829.0,2.0750568824967917
1385,18097,Marion County,Indiana,2019,9,1,963829.0,1.0375284412483958
1386,18097,Marion County,Indiana,2020,2,1,976659.0,1.0238988224139642
1387,18097,Marion County,Indiana,2020,4,1,976659.0,1.0238988224139642
1388,18097,Marion County,Indiana,2020,9,1,976659.0,1.0238988224139642
1389,18097,Marion County,Indiana,2020,10,1,976659.0,1.0238988224139642
1390,18097,Marion County,Indiana,2020,12,1,976659.0,1.0238988224139642
1391,18097,Marion County,Indiana,2021,1,1,971543.0,1.029290520337237
1392,18097,Marion County,Indiana,2021,2,1,971543.0,1.029290520337237
1393,18097,Marion County,Indiana,2021,3,2,971543.0,2.058581040674474
1394,18097,Marion County,Indiana,2021,4,1,971543.0,1.029290520337237
1395,18097,Marion County,Indiana,2021,6,1,971543.0,1.029290520337237
1396,18097,Marion County,Indiana,2021,7,2,971543.0,2.058581040674474
1397,18097,Marion County,Indiana,2021,8,2,971543.0,2.058581040674474
1398,18097,Marion County,Indiana,2022,4,1,969223.0,1.0317543021575013
1399,18097,Marion County,Indiana,2022,5,1,969223.0,1.0317543021575013
1400,18097,Marion County,Indiana,2022,6,1,969223.0,1.0317543021575013
1401,18097,Marion County,Indiana,2022,7,3,969223.0,3.0952629064725046
1402,18097,Marion County,Indiana,2023,2,1,968460.0,1.0325671684943105
1403,18097,Marion County,Indiana,2023,5,1,968460.0,1.0325671684943105
1404,18097,Marion County,Indiana,2023,6,2,968460.0,2.065134336988621
1405,18097,Marion County,Indiana,2023,7,1,968460.0,1.0325671684943105
1406,18097,Marion County,Indiana,2023,9,1,968460.0,1.0325671684943105
1407,18097,Marion County,Indiana,2023,10,1,968460.0,1.0325671684943105
1408,18097,Marion County,Indiana,2023,11,1,968460.0,1.0325671684943105
1409,18141,St. Joseph County,Indiana,2014,12,1,268023.0,3.7310230838398195
1410,18141,St. Joseph County,Indiana,2015,5,1,268567.0,3.7234656528910848
1411,18141,St. Joseph County,Indiana,2017,2,1,270219.0,3.700702023173796
1412,18141,St. Joseph County,Indiana,2018,3,1,270961.0,3.6905680153232385
1413,18141,St. Joseph County,Indiana,2019,6,1,271695.0,3.6805977290712013
1414,18141,St. Joseph County,Indiana,2021,6,1,272286.0,3.6726089479444406
1415,18141,St. Joseph County,Indiana,2022,1,1,272282.0,3.6726629009629725
1416,18141,St. Joseph County,Indiana,2022,7,1,272282.0,3.6726629009629725
1417,18141,St. Joseph County,Indiana,2023,9,1,272848.0,3.6650442737348263
1418,18157,Tippecanoe County,Indiana,2022,4,1,188237.0,5.3124518559050555
1419,18163,Vanderburgh County,Indiana,2016,5,1,181536.0,5.508549268464657
1420,18163,Vanderburgh County,Indiana,2016,8,1,181536.0,5.508549268464657
1421,18163,Vanderburgh County,Indiana,2017,8,1,181031.0,5.523915793427645
1422,18163,Vanderburgh County,Indiana,2019,2,1,181561.0,5.5077907700442275
1423,18163,Vanderburgh County,Indiana,2019,10,1,181561.0,5.5077907700442275
1424,18163,Vanderburgh County,Indiana,2020,11,1,180336.0,5.545204507142223
1425,18163,Vanderburgh County,Indiana,2021,5,1,180165.0,5.550467626897566
1426,18177,Wayne County,Indiana,2014,4,1,67427.0,14.830854108888131
1427,19013,Black Hawk County,Iowa,2020,9,1,131044.0,7.631024693995909
1428,19057,Des Moines County,Iowa,2015,11,1,39909.0,25.057004685659876
1429,19057,Des Moines County,Iowa,2017,4,1,39400.0,25.380710659898476
1430,19057,Des Moines County,Iowa,2017,5,1,39400.0,25.380710659898476
1431,19057,Des Moines County,Iowa,2019,6,1,39051.0,25.607538859440222
1432,19057,Des Moines County,Iowa,2021,11,1,38506.0,25.969978704617464
1433,19057,Des Moines County,Iowa,2022,2,1,38242.0,26.14925997594268
1434,19061,Dubuque County,Iowa,2023,7,1,98887.0,10.11255271168101
1435,19103,Johnson County,Iowa,2019,12,1,152480.0,6.558237145855194
1436,19113,Linn County,Iowa,2019,5,1,227241.0,4.400614325759876
1437,19113,Linn County,Iowa,2021,10,1,229445.0,4.358342958007365
1438,19113,Linn County,Iowa,2022,4,1,228940.0,4.367956669869835
1439,19163,Scott County,Iowa,2015,6,1,172072.0,5.811520758752151
1440,19163,Scott County,Iowa,2020,6,1,174609.0,5.727081651003099
1441,19163,Scott County,Iowa,2020,7,1,174609.0,5.727081651003099
1442,19163,Scott County,Iowa,2021,7,1,174225.0,5.739704405223131
1443,19187,Webster County,Iowa,2020,6,1,36996.0,27.029949183695535
1444,19193,Woodbury County,Iowa,2021,1,1,105749.0,9.45635419720281
1445,19193,Woodbury County,Iowa,2021,10,1,105749.0,9.45635419720281
1446,20009,Barton County,Kansas,2019,9,1,25938.0,38.553473667977485
1447,20045,Douglas County,Kansas,2017,10,1,120516.0,8.297653423611802
1448,20057,Ford County,Kansas,2023,10,1,33980.0,29.42907592701589
1449,20079,Harvey County,Kansas,2016,2,1,34777.0,28.754636685165483
1450,20161,Riley County,Kansas,2020,11,1,72016.0,13.885803154854477
1451,20177,Shawnee County,Kansas,2016,4,1,178413.0,5.60497273180766
1452,20177,Shawnee County,Kansas,2017,3,1,178096.0,5.614949240858863
1453,20177,Shawnee County,Kansas,2017,4,1,178096.0,5.614949240858863
1454,20203,Wichita County,Kansas,2015,1,1,2166.0,461.6805170821791
1455,20203,Wichita County,Kansas,2016,3,1,2133.0,468.82325363338026
1456,20203,Wichita County,Kansas,2018,6,1,2112.0,473.4848484848485
1457,20203,Wichita County,Kansas,2019,4,1,2118.0,472.14353163361665
1458,20203,Wichita County,Kansas,2019,7,1,2118.0,472.14353163361665
1459,20203,Wichita County,Kansas,2020,6,1,2149.0,465.33271288971616
1460,20203,Wichita County,Kansas,2021,4,1,2080.0,480.7692307692308
1461,20203,Wichita County,Kansas,2021,9,1,2080.0,480.7692307692308
1462,20203,Wichita County,Kansas,2022,12,1,2078.0,481.23195380173246
1463,20203,Wichita County,Kansas,2023,7,1,2082.0,480.3073967339097
1464,20209,Wyandotte County,Kansas,2016,3,1,164924.0,6.06339889888676
1465,20209,Wyandotte County,Kansas,2016,6,1,164924.0,6.06339889888676
1466,20209,Wyandotte County,Kansas,2017,5,1,165254.0,6.051290740314909
1467,20209,Wyandotte County,Kansas,2018,2,1,165781.0,6.032054336745465
1468,20209,Wyandotte County,Kansas,2019,10,1,166009.0,6.023769795613491
1469,20209,Wyandotte County,Kansas,2022,10,1,165626.0,6.03769939502252
1470,21003,Allen County,Kentucky,2022,6,1,21283.0,46.98585725696565
1471,21049,Clark County,Kentucky,2014,12,1,35643.0,28.055999775552
1472,21059,Daviess County,Kentucky,2019,1,1,101555.0,9.84688100044311
1473,21067,Fayette County,Kentucky,2014,6,1,311992.0,3.20521039001
1474,21067,Fayette County,Kentucky,2015,6,1,316079.0,3.1637660205201863
1475,21067,Fayette County,Kentucky,2020,8,2,322627.0,6.1991091880096825
1476,21067,Fayette County,Kentucky,2021,7,1,320519.0,3.119939847559739
1477,21067,Fayette County,Kentucky,2022,5,1,320281.0,3.122258266959326
1478,21067,Fayette County,Kentucky,2022,8,1,320281.0,3.122258266959326
1479,21067,Fayette County,Kentucky,2022,9,1,320281.0,3.122258266959326
1480,21067,Fayette County,Kentucky,2023,10,1,320154.0,3.1234968171567434
1481,21093,Hardin County,Kentucky,2019,2,1,110970.0,9.01144453455889
1482,21101,Henderson County,Kentucky,2022,8,1,44032.0,22.710755813953487
1483,21107,Hopkins County,Kentucky,2020,8,1,45369.0,22.041482069254336
1484,21111,Jefferson County,Kentucky,2015,4,1,765322.0,1.3066395582512982
1485,21111,Jefferson County,Kentucky,2015,7,2,765322.0,2.6132791165025964
1486,21111,Jefferson County,Kentucky,2016,6,1,767770.0,1.3024733969808666
1487,21111,Jefferson County,Kentucky,2016,11,1,767770.0,1.3024733969808666
1488,21111,Jefferson County,Kentucky,2017,3,1,770383.0,1.2980556424531693
1489,21111,Jefferson County,Kentucky,2017,4,1,770383.0,1.2980556424531693
1490,21111,Jefferson County,Kentucky,2017,5,1,770383.0,1.2980556424531693
1491,21111,Jefferson County,Kentucky,2017,9,1,770383.0,1.2980556424531693
